#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Covij    
pre-recon pre-recon 2 4 102.500000 97.500000 -1.236332e-07
pre-recon pre-recon 2 4 102.500000 102.500000 -2.112864e-07
pre-recon pre-recon 2 4 102.500000 107.500000 5.837318e-08
pre-recon pre-recon 2 4 102.500000 112.500000 -1.552424e-07
pre-recon pre-recon 2 4 102.500000 117.500000 -1.656340e-07
pre-recon pre-recon 2 4 102.500000 122.500000 -3.051088e-07
pre-recon pre-recon 2 4 102.500000 127.500000 -3.169768e-08
pre-recon pre-recon 2 4 102.500000 132.500000 -1.291695e-07
pre-recon pre-recon 2 4 102.500000 137.500000 1.264836e-07
pre-recon pre-recon 2 4 102.500000 142.500000 4.536420e-08
pre-recon pre-recon 2 4 102.500000 147.500000 -2.107693e-07
pre-recon pre-recon 2 4 102.500000 152.500000 -2.534245e-07
pre-recon pre-recon 2 4 102.500000 157.500000 -9.577594e-08
pre-recon pre-recon 2 0 107.500000 22.500000 -2.682277e-07
pre-recon pre-recon 2 0 107.500000 27.500000 3.376649e-07
pre-recon pre-recon 2 0 107.500000 32.500000 -1.477044e-07
pre-recon pre-recon 2 0 107.500000 37.500000 7.010670e-08
pre-recon pre-recon 2 0 107.500000 42.500000 -1.848339e-09
pre-recon pre-recon 2 0 107.500000 47.500000 2.708146e-08
pre-recon pre-recon 2 0 107.500000 52.500000 2.725224e-08
pre-recon pre-recon 2 0 107.500000 57.500000 -1.204246e-07
pre-recon pre-recon 2 0 107.500000 62.500000 2.468187e-08
pre-recon pre-recon 2 0 107.500000 67.500000 5.931686e-08
pre-recon pre-recon 2 0 107.500000 72.500000 -2.191987e-07
pre-recon pre-recon 2 0 107.500000 77.500000 -1.871016e-08
pre-recon pre-recon 2 0 107.500000 82.500000 -1.288884e-07
pre-recon pre-recon 2 0 107.500000 87.500000 8.013298e-08
pre-recon pre-recon 2 0 107.500000 92.500000 7.961961e-08
pre-recon pre-recon 2 0 107.500000 97.500000 2.160462e-07
pre-recon pre-recon 2 0 107.500000 102.500000 1.390910e-08
pre-recon pre-recon 2 0 107.500000 107.500000 4.725002e-08
pre-recon pre-recon 2 0 107.500000 112.500000 6.938177e-08
pre-recon pre-recon 2 0 107.500000 117.500000 1.148281e-07
pre-recon pre-recon 2 0 107.500000 122.500000 1.496734e-09
pre-recon pre-recon 2 0 107.500000 127.500000 1.331204e-07
pre-recon pre-recon 2 0 107.500000 132.500000 1.516342e-07
pre-recon pre-recon 2 0 107.500000 137.500000 2.537017e-08
pre-recon pre-recon 2 0 107.500000 142.500000 4.339969e-08
pre-recon pre-recon 2 0 107.500000 147.500000 2.951072e-08
pre-recon pre-recon 2 0 107.500000 152.500000 2.419657e-08
pre-recon pre-recon 2 0 107.500000 157.500000 6.302920e-08
pre-recon pre-recon 2 2 107.500000 22.500000 -1.592406e-06
pre-recon pre-recon 2 2 107.500000 27.500000 -6.175681e-07
pre-recon pre-recon 2 2 107.500000 32.500000 -5.129369e-08
pre-recon pre-recon 2 2 107.500000 37.500000 2.277610e-07
pre-recon pre-recon 2 2 107.500000 42.500000 -2.780152e-07
pre-recon pre-recon 2 2 107.500000 47.500000 2.634908e-07
pre-recon pre-recon 2 2 107.500000 52.500000 -4.553850e-08
pre-recon pre-recon 2 2 107.500000 57.500000 -7.361604e-08
pre-recon pre-recon 2 2 107.500000 62.500000 -1.397932e-07
pre-recon pre-recon 2 2 107.500000 67.500000 1.247106e-07
pre-recon pre-recon 2 2 107.500000 72.500000 3.503311e-07
pre-recon pre-recon 2 2 107.500000 77.500000 -1.712363e-07
pre-recon pre-recon 2 2 107.500000 82.500000 3.267227e-07
pre-recon pre-recon 2 2 107.500000 87.500000 -1.958093e-08
pre-recon pre-recon 2 2 107.500000 92.500000 4.303178e-07
pre-recon pre-recon 2 2 107.500000 97.500000 5.268644e-07
pre-recon pre-recon 2 2 107.500000 102.500000 4.316215e-07
pre-recon pre-recon 2 2 107.500000 107.500000 3.735857e-06
pre-recon pre-recon 2 2 107.500000 112.500000 4.242452e-07
pre-recon pre-recon 2 2 107.500000 117.500000 1.922153e-07
pre-recon pre-recon 2 2 107.500000 122.500000 3.566544e-07
pre-recon pre-recon 2 2 107.500000 127.500000 2.912353e-07
pre-recon pre-recon 2 2 107.500000 132.500000 1.821424e-07
pre-recon pre-recon 2 2 107.500000 137.500000 1.592867e-07
pre-recon pre-recon 2 2 107.500000 142.500000 1.285196e-07
pre-recon pre-recon 2 2 107.500000 147.500000 1.350440e-07
pre-recon pre-recon 2 2 107.500000 152.500000 1.522171e-07
pre-recon pre-recon 2 2 107.500000 157.500000 2.274210e-08
pre-recon pre-recon 2 4 107.500000 22.500000 5.943980e-07
pre-recon pre-recon 2 4 107.500000 27.500000 4.285090e-08
pre-recon pre-recon 2 4 107.500000 32.500000 -5.769429e-08
pre-recon pre-recon 2 4 107.500000 37.500000 8.947998e-08
pre-recon pre-recon 2 4 107.500000 42.500000 7.010559e-08
pre-recon pre-recon 2 4 107.500000 47.500000 1.429595e-07
pre-recon pre-recon 2 4 107.500000 52.500000 1.738445e-07
pre-recon pre-recon 2 4 107.500000 57.500000 4.099049e-07
pre-recon pre-recon 2 4 107.500000 62.500000 3.990363e-07
pre-recon pre-recon 2 4 107.500000 67.500000 -5.942897e-08
pre-recon pre-recon 2 4 107.500000 72.500000 9.818751e-08
pre-recon pre-recon 2 4 107.500000 77.500000 2.513684e-07
pre-recon pre-recon 2 4 107.500000 82.500000 -9.317601e-08
pre-recon pre-recon 2 4 107.500000 87.500000 2.342680e-07
pre-recon pre-recon 2 4 107.500000 92.500000 -2.913836e-07
pre-recon pre-recon 2 4 107.500000 97.500000 -6.953075e-08
pre-recon pre-recon 2 4 107.500000 102.500000 1.910933e-08
pre-recon pre-recon 2 4 107.500000 107.500000 -2.849560e-07
pre-recon pre-recon 2 4 107.500000 112.500000 -1.796816e-07
pre-recon pre-recon 2 4 107.500000 117.500000 8.406508e-08
pre-recon pre-recon 2 4 107.500000 122.500000 -2.258588e-08
pre-recon pre-recon 2 4 107.500000 127.500000 -1.642368e-07
pre-recon pre-recon 2 4 107.500000 132.500000 1.313255e-07
pre-recon pre-recon 2 4 107.500000 137.500000 -6.286696e-08
pre-recon pre-recon 2 4 107.500000 142.500000 9.318214e-08
pre-recon pre-recon 2 4 107.500000 147.500000 -1.008684e-07
pre-recon pre-recon 2 4 107.500000 152.500000 6.301415e-08
pre-recon pre-recon 2 4 107.500000 157.500000 -6.676374e-08
pre-recon pre-recon 2 0 112.500000 22.500000 2.200170e-07
pre-recon pre-recon 2 0 112.500000 27.500000 -8.666743e-08
pre-recon pre-recon 2 0 112.500000 32.500000 -1.924665e-07
pre-recon pre-recon 2 0 112.500000 37.500000 5.115787e-08
pre-recon pre-recon 2 0 112.500000 42.500000 6.392330e-08
pre-recon pre-recon 2 0 112.500000 47.500000 -4.280921e-08
pre-recon pre-recon 2 0 112.500000 52.500000 -2.513830e-09
pre-recon pre-recon 2 0 112.500000 57.500000 -1.155292e-07
pre-recon pre-recon 2 0 112.500000 62.500000 -8.055996e-08
pre-recon pre-recon 2 0 112.500000 67.500000 3.557481e-08
pre-recon pre-recon 2 0 112.500000 72.500000 -1.512687e-07
pre-recon pre-recon 2 0 112.500000 77.500000 -1.976271e-07
pre-recon pre-recon 2 0 112.500000 82.500000 -6.492069e-08
pre-recon pre-recon 2 0 112.500000 87.500000 7.852282e-09
pre-recon pre-recon 2 0 112.500000 92.500000 1.998159e-08
pre-recon pre-recon 2 0 112.500000 97.500000 4.774269e-09
pre-recon pre-recon 2 0 112.500000 102.500000 5.304710e-08
pre-recon pre-recon 2 0 112.500000 107.500000 1.663244e-08
pre-recon pre-recon 2 0 112.500000 112.500000 -4.509675e-08
pre-recon pre-recon 2 0 112.500000 117.500000 5.059071e-08
pre-recon pre-recon 2 0 112.500000 122.500000 6.125020e-08
pre-recon pre-recon 2 0 112.500000 127.500000 1.378294e-08
pre-recon pre-recon 2 0 112.500000 132.500000 3.136528e-08
pre-recon pre-recon 2 0 112.500000 137.500000 4.302175e-08
pre-recon pre-recon 2 0 112.500000 142.500000 2.067835e-08
pre-recon pre-recon 2 0 112.500000 147.500000 7.882946e-09
pre-recon pre-recon 2 0 112.500000 152.500000 -1.214870e-09
pre-recon pre-recon 2 0 112.500000 157.500000 4.108572e-08
pre-recon pre-recon 2 2 112.500000 22.500000 -8.130181e-08
pre-recon pre-recon 2 2 112.500000 27.500000 2.005866e-07
pre-recon pre-recon 2 2 112.500000 32.500000 -5.202566e-07
pre-recon pre-recon 2 2 112.500000 37.500000 -5.343200e-07
pre-recon pre-recon 2 2 112.500000 42.500000 4.380225e-08
pre-recon pre-recon 2 2 112.500000 47.500000 -1.027114e-07
pre-recon pre-recon 2 2 112.500000 52.500000 5.324831e-09
pre-recon pre-recon 2 2 112.500000 57.500000 -3.072435e-08
pre-recon pre-recon 2 2 112.500000 62.500000 2.362414e-07
pre-recon pre-recon 2 2 112.500000 67.500000 1.258978e-07
pre-recon pre-recon 2 2 112.500000 72.500000 3.182819e-07
pre-recon pre-recon 2 2 112.500000 77.500000 2.902343e-07
pre-recon pre-recon 2 2 112.500000 82.500000 4.057251e-07
pre-recon pre-recon 2 2 112.500000 87.500000 1.795474e-07
pre-recon pre-recon 2 2 112.500000 92.500000 2.706909e-07
pre-recon pre-recon 2 2 112.500000 97.500000 4.035190e-07
pre-recon pre-recon 2 2 112.500000 102.500000 2.956917e-07
pre-recon pre-recon 2 2 112.500000 107.500000 4.242452e-07
pre-recon pre-recon 2 2 112.500000 112.500000 3.712948e-06
pre-recon pre-recon 2 2 112.500000 117.500000 2.647410e-07
pre-recon pre-recon 2 2 112.500000 122.500000 3.843424e-07
pre-recon pre-recon 2 2 112.500000 127.500000 2.959632e-07
pre-recon pre-recon 2 2 112.500000 132.500000 2.417447e-07
pre-recon pre-recon 2 2 112.500000 137.500000 2.814143e-07
pre-recon pre-recon 2 2 112.500000 142.500000 3.254318e-08
pre-recon pre-recon 2 2 112.500000 147.500000 4.397741e-08
pre-recon pre-recon 2 2 112.500000 152.500000 -6.873960e-09
pre-recon pre-recon 2 2 112.500000 157.500000 1.109301e-07
pre-recon pre-recon 2 4 112.500000 22.500000 -7.293855e-07
pre-recon pre-recon 2 4 112.500000 27.500000 -2.319467e-07
pre-recon pre-recon 2 4 112.500000 32.500000 3.076071e-07
pre-recon pre-recon 2 4 112.500000 37.500000 -2.969913e-07
pre-recon pre-recon 2 4 112.500000 42.500000 2.249542e-07
pre-recon pre-recon 2 4 112.500000 47.500000 -4.061656e-07
pre-recon pre-recon 2 4 112.500000 52.500000 -1.019034e-07
pre-recon pre-recon 2 4 112.500000 57.500000 2.130947e-07
pre-recon pre-recon 2 4 112.500000 62.500000 2.271495e-07
pre-recon pre-recon 2 4 112.500000 67.500000 1.800020e-07
pre-recon pre-recon 2 4 112.500000 72.500000 1.492371e-07
pre-recon pre-recon 2 4 112.500000 77.500000 -3.172049e-07
pre-recon pre-recon 2 4 112.500000 82.500000 -4.503444e-08
pre-recon pre-recon 2 4 112.500000 87.500000 -8.923312e-09
pre-recon pre-recon 2 4 112.500000 92.500000 1.143108e-08
pre-recon pre-recon 2 4 112.500000 97.500000 -2.707114e-07
pre-recon pre-recon 2 4 112.500000 102.500000 -6.348328e-08
pre-recon pre-recon 2 4 112.500000 107.500000 1.710795e-08
pre-recon pre-recon 2 4 112.500000 112.500000 -1.368696e-07
pre-recon pre-recon 2 4 112.500000 117.500000 -6.983498e-08
pre-recon pre-recon 2 4 112.500000 122.500000 -1.080590e-07
pre-recon pre-recon 2 4 112.500000 127.500000 -1.407046e-07
pre-recon pre-recon 2 4 112.500000 132.500000 -1.420552e-07
pre-recon pre-recon 2 4 112.500000 137.500000 -8.527029e-08
pre-recon pre-recon 2 4 112.500000 142.500000 -2.620058e-08
pre-recon pre-recon 2 4 112.500000 147.500000 -1.020863e-07
pre-recon pre-recon 2 4 112.500000 152.500000 -1.245040e-07
pre-recon pre-recon 2 4 112.500000 157.500000 -9.241669e-08
pre-recon pre-recon 2 0 117.500000 22.500000 1.104191e-07
pre-recon pre-recon 2 0 117.500000 27.500000 2.508536e-08
pre-recon pre-recon 2 0 117.500000 32.500000 -1.949647e-08
pre-recon pre-recon 2 0 117.500000 37.500000 -2.414984e-07
pre-recon pre-recon 2 0 117.500000 42.500000 8.372844e-08
pre-recon pre-recon 2 0 117.500000 47.500000 1.060510e-07
pre-recon pre-recon 2 0 117.500000 52.500000 5.461974e-08
pre-recon pre-recon 2 0 117.500000 57.500000 9.221443e-09
pre-recon pre-recon 2 0 117.500000 62.500000 -6.325881e-08
pre-recon pre-recon 2 0 117.500000 67.500000 -1.054173e-07
pre-recon pre-recon 2 0 117.500000 72.500000 -4.424007e-08
pre-recon pre-recon 2 0 117.500000 77.500000 2.878785e-10
pre-recon pre-recon 2 0 117.500000 82.500000 -5.839966e-08
pre-recon pre-recon 2 0 117.500000 87.500000 -6.730743e-08
pre-recon pre-recon 2 0 117.500000 92.500000 5.294248e-08
pre-recon pre-recon 2 0 117.500000 97.500000 3.654149e-08
pre-recon pre-recon 2 0 117.500000 102.500000 1.069625e-08
pre-recon pre-recon 2 0 117.500000 107.500000 4.857702e-08
pre-recon pre-recon 2 0 117.500000 112.500000 -1.241596e-08
pre-recon pre-recon 2 0 117.500000 117.500000 -5.900553e-08
pre-recon pre-recon 2 0 117.500000 122.500000 2.893906e-08
pre-recon pre-recon 2 0 117.500000 127.500000 -4.408549e-08
pre-recon pre-recon 2 0 117.500000 132.500000 5.638760e-08
pre-recon pre-recon 2 0 117.500000 137.500000 3.051499e-09
pre-recon pre-recon 2 0 117.500000 142.500000 -2.004696e-09
pre-recon pre-recon 2 0 117.500000 147.500000 -7.075784e-09
pre-recon pre-recon 2 0 117.500000 152.500000 6.989280e-09
pre-recon pre-recon 2 0 117.500000 157.500000 3.914492e-08
pre-recon pre-recon 2 2 117.500000 22.500000 1.162697e-07
pre-recon pre-recon 2 2 117.500000 27.500000 4.670717e-07
pre-recon pre-recon 2 2 117.500000 32.500000 3.003540e-09
pre-recon pre-recon 2 2 117.500000 37.500000 6.269694e-08
pre-recon pre-recon 2 2 117.500000 42.500000 -2.160566e-07
pre-recon pre-recon 2 2 117.500000 47.500000 -3.140542e-08
pre-recon pre-recon 2 2 117.500000 52.500000 -2.505409e-07
pre-recon pre-recon 2 2 117.500000 57.500000 5.950524e-08
pre-recon pre-recon 2 2 117.500000 62.500000 3.858344e-07
pre-recon pre-recon 2 2 117.500000 67.500000 2.376971e-07
pre-recon pre-recon 2 2 117.500000 72.500000 3.010515e-07
pre-recon pre-recon 2 2 117.500000 77.500000 5.101452e-08
pre-recon pre-recon 2 2 117.500000 82.500000 -1.459917e-07
pre-recon pre-recon 2 2 117.500000 87.500000 1.036248e-07
pre-recon pre-recon 2 2 117.500000 92.500000 1.406510e-07
pre-recon pre-recon 2 2 117.500000 97.500000 2.026145e-07
pre-recon pre-recon 2 2 117.500000 102.500000 4.970580e-07
pre-recon pre-recon 2 2 117.500000 107.500000 1.922153e-07
pre-recon pre-recon 2 2 117.500000 112.500000 2.647410e-07
pre-recon pre-recon 2 2 117.500000 117.500000 3.477457e-06
pre-recon pre-recon 2 2 117.500000 122.500000 6.166722e-07
pre-recon pre-recon 2 2 117.500000 127.500000 2.789344e-07
pre-recon pre-recon 2 2 117.500000 132.500000 2.758030e-07
pre-recon pre-recon 2 2 117.500000 137.500000 1.557290e-08
pre-recon pre-recon 2 2 117.500000 142.500000 2.141294e-07
pre-recon pre-recon 2 2 117.500000 147.500000 1.975879e-07
pre-recon pre-recon 2 2 117.500000 152.500000 2.112991e-07
pre-recon pre-recon 2 2 117.500000 157.500000 2.188466e-07
pre-recon pre-recon 2 4 117.500000 22.500000 -1.703293e-06
pre-recon pre-recon 2 4 117.500000 27.500000 -8.114845e-07
pre-recon pre-recon 2 4 117.500000 32.500000 -7.627911e-07
pre-recon pre-recon 2 4 117.500000 37.500000 -4.048449e-07
pre-recon pre-recon 2 4 117.500000 42.500000 3.404894e-07
pre-recon pre-recon 2 4 117.500000 47.500000 9.160478e-07
pre-recon pre-recon 2 4 117.500000 52.500000 1.496708e-07
pre-recon pre-recon 2 4 117.500000 57.500000 -1.533022e-07
pre-recon pre-recon 2 4 117.500000 62.500000 -1.164537e-07
pre-recon pre-recon 2 4 117.500000 67.500000 -2.022131e-08
pre-recon pre-recon 2 4 117.500000 72.500000 2.584714e-07
pre-recon pre-recon 2 4 117.500000 77.500000 -1.097808e-07
pre-recon pre-recon 2 4 117.500000 82.500000 -1.732766e-07
pre-recon pre-recon 2 4 117.500000 87.500000 1.069080e-07
pre-recon pre-recon 2 4 117.500000 92.500000 2.750004e-08
pre-recon pre-recon 2 4 117.500000 97.500000 2.279452e-07
pre-recon pre-recon 2 4 117.500000 102.500000 -1.774467e-07
pre-recon pre-recon 2 4 117.500000 107.500000 -1.853681e-07
pre-recon pre-recon 2 4 117.500000 112.500000 -6.540853e-08
pre-recon pre-recon 2 4 117.500000 117.500000 -3.822395e-08
pre-recon pre-recon 2 4 117.500000 122.500000 7.377362e-09
pre-recon pre-recon 2 4 117.500000 127.500000 -1.258408e-07
pre-recon pre-recon 2 4 117.500000 132.500000 -2.026956e-07
pre-recon pre-recon 2 4 117.500000 137.500000 2.256760e-07
pre-recon pre-recon 2 4 117.500000 142.500000 -1.299985e-08
pre-recon pre-recon 2 4 117.500000 147.500000 -2.591353e-07
pre-recon pre-recon 2 4 117.500000 152.500000 -3.607320e-07
pre-recon pre-recon 2 4 117.500000 157.500000 8.695055e-08
pre-recon pre-recon 2 0 122.500000 22.500000 1.563341e-07
pre-recon pre-recon 2 0 122.500000 27.500000 -2.077246e-07
pre-recon pre-recon 2 0 122.500000 32.500000 1.121250e-08
pre-recon pre-recon 2 0 122.500000 37.500000 -1.550964e-07
pre-recon pre-recon 2 0 122.500000 42.500000 1.772367e-08
pre-recon pre-recon 2 0 122.500000 47.500000 -2.314761e-08
pre-recon pre-recon 2 0 122.500000 52.500000 -6.635027e-08
pre-recon pre-recon 2 0 122.500000 57.500000 -1.198274e-07
pre-recon pre-recon 2 0 122.500000 62.500000 -2.107579e-07
pre-recon pre-recon 2 0 122.500000 67.500000 1.244682e-07
pre-recon pre-recon 2 0 122.500000 72.500000 -1.768646e-07
pre-recon pre-recon 2 0 122.500000 77.500000 -7.304238e-08
pre-recon pre-recon 2 0 122.500000 82.500000 1.317287e-08
pre-recon pre-recon 2 0 122.500000 87.500000 6.075441e-09
pre-recon pre-recon 2 0 122.500000 92.500000 5.207951e-08
pre-recon pre-recon 2 0 122.500000 97.500000 5.273052e-08
pre-recon pre-recon 2 0 122.500000 102.500000 4.785151e-09
pre-recon pre-recon 2 0 122.500000 107.500000 3.390151e-08
pre-recon pre-recon 2 0 122.500000 112.500000 1.906080e-09
pre-recon pre-recon 2 0 122.500000 117.500000 1.170825e-07
pre-recon pre-recon 2 0 122.500000 122.500000 2.963828e-08
pre-recon pre-recon 2 0 122.500000 127.500000 -5.092034e-08
pre-recon pre-recon 2 0 122.500000 132.500000 1.557892e-08
pre-recon pre-recon 2 0 122.500000 137.500000 -2.598695e-09
pre-recon pre-recon 2 0 122.500000 142.500000 5.370803e-09
pre-recon pre-recon 2 0 122.500000 147.500000 -7.579555e-08
pre-recon pre-recon 2 0 122.500000 152.500000 -1.494887e-08
pre-recon pre-recon 2 0 122.500000 157.500000 2.001100e-08
pre-recon pre-recon 2 2 122.500000 22.500000 -1.176093e-07
pre-recon pre-recon 2 2 122.500000 27.500000 2.961404e-07
pre-recon pre-recon 2 2 122.500000 32.500000 -2.390197e-07
pre-recon pre-recon 2 2 122.500000 37.500000 8.197235e-08
pre-recon pre-recon 2 2 122.500000 42.500000 2.155666e-07
pre-recon pre-recon 2 2 122.500000 47.500000 1.418699e-07
pre-recon pre-recon 2 2 122.500000 52.500000 -1.384177e-08
pre-recon pre-recon 2 2 122.500000 57.500000 1.380110e-08
pre-recon pre-recon 2 2 122.500000 62.500000 1.263929e-07
pre-recon pre-recon 2 2 122.500000 67.500000 2.186984e-07
pre-recon pre-recon 2 2 122.500000 72.500000 5.287225e-07
pre-recon pre-recon 2 2 122.500000 77.500000 2.216886e-07
pre-recon pre-recon 2 2 122.500000 82.500000 -6.598596e-08
pre-recon pre-recon 2 2 122.500000 87.500000 1.963195e-08
pre-recon pre-recon 2 2 122.500000 92.500000 2.389773e-07
pre-recon pre-recon 2 2 122.500000 97.500000 1.961806e-07
pre-recon pre-recon 2 2 122.500000 102.500000 3.244116e-07
pre-recon pre-recon 2 2 122.500000 107.500000 3.566544e-07
pre-recon pre-recon 2 2 122.500000 112.500000 3.843424e-07
pre-recon pre-recon 2 2 122.500000 117.500000 6.166722e-07
pre-recon pre-recon 2 2 122.500000 122.500000 3.226145e-06
pre-recon pre-recon 2 2 122.500000 127.500000 4.247361e-07
pre-recon pre-recon 2 2 122.500000 132.500000 5.139052e-07
pre-recon pre-recon 2 2 122.500000 137.500000 2.704216e-07
pre-recon pre-recon 2 2 122.500000 142.500000 2.382320e-07
pre-recon pre-recon 2 2 122.500000 147.500000 3.215797e-07
pre-recon pre-recon 2 2 122.500000 152.500000 1.251673e-07
pre-recon pre-recon 2 2 122.500000 157.500000 9.058909e-08
pre-recon pre-recon 2 4 122.500000 22.500000 -1.146978e-06
pre-recon pre-recon 2 4 122.500000 27.500000 -2.581262e-07
pre-recon pre-recon 2 4 122.500000 32.500000 -3.184838e-07
pre-recon pre-recon 2 4 122.500000 37.500000 -2.282581e-07
pre-recon pre-recon 2 4 122.500000 42.500000 -6.274630e-08
pre-recon pre-recon 2 4 122.500000 47.500000 3.711280e-07
pre-recon pre-recon 2 4 122.500000 52.500000 -2.899004e-07
pre-recon pre-recon 2 4 122.500000 57.500000 1.472410e-07
pre-recon pre-recon 2 4 122.500000 62.500000 9.952019e-08
pre-recon pre-recon 2 4 122.500000 67.500000 -1.630177e-07
pre-recon pre-recon 2 4 122.500000 72.500000 1.562512e-07
pre-recon pre-recon 2 4 122.500000 77.500000 6.413319e-08
pre-recon pre-recon 2 4 122.500000 82.500000 -5.331352e-08
pre-recon pre-recon 2 4 122.500000 87.500000 -8.569980e-08
pre-recon pre-recon 2 4 122.500000 92.500000 -1.125916e-07
pre-recon pre-recon 2 4 122.500000 97.500000 -1.598117e-08
pre-recon pre-recon 2 4 122.500000 102.500000 9.387185e-08
pre-recon pre-recon 2 4 122.500000 107.500000 -9.305000e-08
pre-recon pre-recon 2 4 122.500000 112.500000 6.012101e-09
pre-recon pre-recon 2 4 122.500000 117.500000 3.197167e-08
pre-recon pre-recon 2 4 122.500000 122.500000 -2.237397e-07
pre-recon pre-recon 2 4 122.500000 127.500000 -2.146778e-08
pre-recon pre-recon 2 4 122.500000 132.500000 -1.795040e-07
pre-recon pre-recon 2 4 122.500000 137.500000 4.158319e-08
pre-recon pre-recon 2 4 122.500000 142.500000 6.632000e-10
pre-recon pre-recon 2 4 122.500000 147.500000 -2.503096e-07
pre-recon pre-recon 2 4 122.500000 152.500000 -2.227684e-07
pre-recon pre-recon 2 4 122.500000 157.500000 2.300145e-08
pre-recon pre-recon 2 0 127.500000 22.500000 -3.836110e-07
pre-recon pre-recon 2 0 127.500000 27.500000 -4.942076e-07
pre-recon pre-recon 2 0 127.500000 32.500000 -8.114603e-09
pre-recon pre-recon 2 0 127.500000 37.500000 -1.525567e-07
pre-recon pre-recon 2 0 127.500000 42.500000 -6.499525e-08
